id|insee|zip|name|slug|latitude|longitude|departments_id|departments_code|departments_name|departments_slug|regions_id|code|regions_name|regions_slug
8990|25457|25390|Plaimbois-Vennes|plaimbois vennes|47.185713571429|6.5550100649351|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8991|25458|25470|Les Plains-et-Grands-Essarts|les plains et grands essarts|47.305778823529|6.8908848039216|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8992|25459|25160|La Planée|la planee|46.845285726496|6.2690532478633|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8993|25460|25440|Le Val|le val|47.063712|5.9008995714286|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8994|25461|25340|Pompierre-sur-Doubs|pompierre sur doubs|47.424016710526|6.5238809210526|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8995|25462|25300|Pontarlier|pontarlier|46.915434013605|6.3898344217687|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8996|25463|25150|Pont-de-Roide-Vermondans|pont de roide vermondans|47.382495121951|6.762346097561|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8997|25464|25240|Les Pontets|les pontets|46.721146341463|6.1688114634146|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8998|25465|25110|Pont-les-Moulins|pont les moulins|47.326267884615|6.3648269230769|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
8999|25466|25410|Pouilley-Français|pouilley francais|47.206503333333|5.8452609649123|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9000|25467|25115|Pouilley-les-Vignes|pouilley les vignes|47.261876067416|5.9337366853933|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9001|25468|25640|Pouligney-Lusans|pouligney lusans|47.338923059701|6.2020018656716|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9002|25469|25550|Présentevillers|presentevillers|47.500842926829|6.7297368292683|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9003|25470|25250|La Prétière|la pretiere|47.446501891892|6.610992972973|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9004|25471|25380|Provenchère|provenchere|47.290977222222|6.6427645555555|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9005|25472|25680|Puessans|puessans|47.433254526316|6.324246|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9006|25473|25720|Pugey|pugey|47.168819589041|5.9914526027397|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9007|25474|25640|Le Puy|le puy|47.345515647059|6.2298762352941|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9008|25475|25440|Quingey|quingey|47.106288120301|5.8861302255639|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9009|25476|25430|Rahon|rahon|47.32455173913|6.5866647826087|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9010|25477|25320|Rancenay|rancenay|47.186564516129|5.9450746774193|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9011|25478|25430|Randevillers|randevillers|47.305474886364|6.5262897727273|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9012|25479|25250|Rang|rang|47.423087826087|6.5615407608696|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9013|25481|25550|Raynans|raynans|47.534715471698|6.7185228301887|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9014|25482|25170|Recologne|recologne|47.274588627451|5.8329923529412|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9015|25483|25240|Reculfoz|reculfoz|46.709503793103|6.1505|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9016|25485|25150|Rémondans-Vaivre|remondans vaivre|47.381424765625|6.709103046875|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9017|25486|25160|Remoray-Boujeons|remoray boujeons|46.758498804348|6.2307985326087|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9018|25487|25520|Renédale|renedale|47.019413454545|6.2787327272727|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9019|25488|25440|Rennes-sur-Loue|rennes sur loue|47.014969|5.855165|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9020|25489|25330|Reugney|reugney|47.009506666667|6.1528044047619|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9021|25490|25640|Rigney|rigney|47.388358862275|6.177374491018|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9022|25491|25640|Rignosot|rignosot|47.384781515152|6.1981824242424|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9023|25492|25110|Rillans|rillans|47.413871774194|6.3663108064516|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9024|25493|25560|La Rivière-Drugeon|la riviere drugeon|46.87238979798|6.2207593939394|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9025|25494|25370|Rochejean|rochejean|46.732834535519|6.2943255191257|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9026|25495|25220|Roche-lez-Beaupré|roche lez beaupre|47.281681964286|6.1043753571429|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9027|25496|25340|Roche-lès-Clerval|roche les clerval|47.363136521739|6.4701552173913|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9028|25497|25310|Roches-lès-Blamont|roches les blamont|47.411468|6.8526366|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9029|25498|25680|Rognon|rognon|47.418974146341|6.312693902439|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9030|25499|25680|Romain|romain|47.443135277778|6.3809383333333|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9031|25500|25440|Ronchaux|ronchaux|47.0446144|5.9005072|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9032|25501|25240|Rondefontaine|rondefontaine|46.731952063492|6.1817280952381|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9033|25502|25410|Roset-Fluans|roset fluans|47.153587166667|5.8285665|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9034|25503|25190|Rosières-sur-Barbèche|rosieres sur barbeche|47.3151365|6.660698|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9035|25504|25380|Rosureux|rosureux|47.21256375|6.6777439285714|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9036|25505|25680|Rougemont|rougemont|47.478196373239|6.3465909507042|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9037|25506|25640|Rougemontot|rougemontot|47.390040967742|6.2640659677419|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9038|25507|25440|Rouhe|rouhe|47.087137101449|5.970205942029|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9039|25508|25640|Roulans|roulans|47.317136144578|6.2392498795181|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9040|25510|25170|Ruffey-le-Château|ruffey le chateau|47.282028571429|5.8062498319328|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9041|25511|25290|Rurey|rurey|47.091683628319|5.998980619469|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9042|25512|25210|Le Russey|le russey|47.155465108696|6.7221292391304|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9043|25513|25270|Sainte-Anne|sainte anne|46.951361531532|5.9881793693694|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9044|25514|25370|Saint-Antoine|saint antoine|46.779023394495|6.3346401834862|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9045|25515|25300|Sainte-Colombe|sainte colombe|46.876586118421|6.2746321710526|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9046|25516|25340|Saint-Georges-Armont|saint georges armont|47.405436346154|6.5469105769231|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9047|25517|25520|Saint-Gorgon-Main|saint gorgon main|47.020488589744|6.3335194871795|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9048|25518|25640|Saint-Hilaire|saint hilaire|47.3344156|6.2422712|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9049|25519|25190|Saint-Hippolyte|saint hippolyte|47.308180184332|6.8107966820277|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9050|25520|25360|Saint-Juan|saint juan|47.288238958333|6.34595125|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9051|25521|25550|Saint-Julien-lès-Montbéliard|saint julien les montbeliard|47.5197175|6.7051115909091|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9052|25522|25210|Saint-Julien-lès-Russey|saint julien les russey|47.215467475728|6.7235423300971|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9053|25523|25113|Sainte-Marie|sainte marie|47.502005555556|6.6925887037037|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9054|25524|25260|Saint-Maurice-Colombier|saint maurice colombier|47.430220206186|6.6469783505155|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9055|25525|25160|Saint-Point-Lac|saint point lac|46.811029069767|6.2968251162791|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9056|25526|25630|Sainte-Suzanne|sainte suzanne|47.507395609756|6.7697531707317|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9057|25527|25410|Saint-Vit|saint vit|47.184959689922|5.8244055813954|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9058|25528|25440|Samson|samson|47.052018333333|5.8793543333333|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9059|25529|25430|Sancey|sancey|47.29239470339|6.5767898728814|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9060|25532|25660|Saône|saone|47.220908205128|6.1093033333333|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9061|25533|25330|Saraz|saraz|46.993068834951|5.9721717475728|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9062|25534|25240|Sarrageois|sarrageois|46.708881464968|6.2284514649681|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9063|25535|25580|Saules|saules|47.124834444444|6.2011848717949|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9064|25536|25170|Sauvagney|sauvagney|47.3225725|5.9108013157895|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9065|25537|25290|Scey-Maisières|scey maisieres|47.109838579235|6.0789412021858|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9066|25538|25110|Séchin|sechin|47.34066862069|6.28612|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9067|25539|25230|Seloncourt|seloncourt|47.456500657895|6.8639565789474|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9068|25540|25750|Semondans|semondans|47.539612941176|6.6938229411765|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9069|25541|25270|Septfontaines|septfontaines|46.973992840909|6.1738197727273|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9070|25542|25770|Serre-les-Sapins|serre les sapins|47.24109877551|5.9264098979592|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9071|25544|25430|Servin|servin|47.310443913043|6.4730318478261|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9072|25545|25330|Silley-Amancey|silley amancey|47.033827391304|6.1341988695652|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9073|25546|25110|Silley-Bléfond|silley blefond|47.321190506329|6.3320797468354|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9074|25547|25600|Sochaux|sochaux|47.514658275862|6.828614137931|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9075|25548|25190|Solemont|solemont|47.341415844156|6.703368961039|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9076|25549|25520|Sombacour|sombacour|46.948431590909|6.2357547727273|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9077|25550|25510|La Sommette|la sommette|47.191348269231|6.5095649038462|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9078|25551|25190|Soulce-Cernay|soulce cernay|47.329409836066|6.8661803278689|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9079|25552|25250|Sourans|sourans|47.407055925926|6.6389206172839|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9080|25553|25250|Soye|soye|47.452176777778|6.5035894444444|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9081|25554|25380|Surmont|surmont|47.277289734513|6.6085946902655|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9082|25555|25400|Taillecourt|taillecourt|47.49430375|6.8504779166667|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9083|25556|25680|Tallans|tallans|47.413622820513|6.2853932051282|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9084|25557|25870|Tallenay|tallenay|47.303502688172|6.0153476344086|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9085|25558|25620|Tarcenay|tarcenay|47.164977837838|6.1049166216216|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9086|25559|25470|Thiébouhans|thiebouhans|47.268702920354|6.8428345132743|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9087|25560|25220|Thise|thise|47.285463333333|6.0829044791667|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9088|25561|25320|Thoraise|thoraise|47.169321428571|5.9081706349206|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9089|25562|25310|Thulay|thulay|47.428957380952|6.8585114285714|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9090|25563|25870|Thurey-le-Mont|thurey le mont|47.376303617021|6.1354070212766|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9091|25564|25320|Torpes|torpes|47.173444313725|5.8817792156863|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9092|25565|25370|Touillon-et-Loutelet|touillon et loutelet|46.797235904762|6.3530121904762|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9093|25566|25640|La Tour-de-Sçay|la tour de scay|47.383202151899|6.2192020253165|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9094|25567|25680|Tournans|tournans|47.404559752066|6.3148401652893|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9095|25569|25620|Trépot|trepot|47.165840736842|6.1681350526316|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9096|25570|25680|Tressandans|tressandans|47.496644929577|6.337074084507|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9097|25571|25470|Trévillers|trevillers|47.283377053571|6.8726933035714|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9098|25572|25680|Trouvans|trouvans|47.419408714286|6.3470178571429|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9099|25573|25470|Urtière|urtiere|47.257735873016|6.9235998412698|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9100|25574|25340|Uzelle|uzelle|47.464336666667|6.4451608333333|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9101|25575|25220|Vaire|vaire|47.277807471264|6.1481181609195|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9102|25578|25800|Valdahon|valdahon|47.161560773196|6.3324358762887|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9103|25579|25640|Val-de-Roulans|val de roulans|47.3589725|6.2666586538462|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9104|25580|25700|Valentigney|valentigney|47.460042337662|6.8281233766234|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9105|25582|25870|Valleroy|valleroy|47.386257368421|6.1231842105263|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9106|25583|25190|Valonne|valonne|47.340757922078|6.6690025974026|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9107|25584|25190|Valoreille|valoreille|47.292881415094|6.7405323584906|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9108|25586|25230|Vandoncourt|vandoncourt|47.46013028169|6.9090226760563|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9109|25588|25380|Vaucluse|vaucluse|47.24820959596|6.6908615151515|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9110|25589|25380|Vauclusotte|vauclusotte|47.276159818182|6.7320239090909|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9111|25590|25360|Vaudrivillers|vaudrivillers|47.284274358974|6.4239905128205|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9112|25591|25190|Vaufrey|vaufrey|47.341043312102|6.9303250318471|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9113|25592|25160|Vaux-et-Chantegrue|vaux et chantegrue|46.807373214286|6.2496314285714|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9114|25594|25410|Velesmes-Essarts|velesmes essarts|47.187786326531|5.8695869387755|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9115|25595|25430|Vellerot-lès-Belvoir|vellerot les belvoir|47.348398947368|6.5944042105263|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9116|25596|25530|Vellerot-lès-Vercel|vellerot les vercel|47.246658|6.446035|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9117|25597|25430|Vellevans|vellevans|47.306018396947|6.5050245801527|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9118|25598|25870|Venise|venise|47.352892222222|6.11243|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9119|25599|25640|Vennans|vennans|47.330148510638|6.2337276595745|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9120|25600|25390|Vennes|vennes|47.158637709924|6.5422838167939|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9121|25601|25530|Vercel-Villedieu-le-Camp|vercel villedieu le camp|47.189727391304|6.3786132608696|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9122|25602|25110|Vergranne|vergranne|47.407667123288|6.3936743835616|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9123|25604|25110|Verne|verne|47.395990540541|6.3513712162162|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9124|25605|25580|Vernierfontaine|vernierfontaine|47.114832787879|6.2954567878788|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9125|25607|25430|Vernois-lès-Belvoir|vernois les belvoir|47.317915119048|6.6413267857143|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9126|25608|25750|Le Vernoy|le vernoy|47.568943943662|6.6686987323944|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9127|25609|25300|Verrières-de-Joux|verrieres de joux|46.886682666667|6.4408717777778|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9128|25611|25660|La Vèze|la veze|47.198030138889|6.0741997222222|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9129|25612|25870|Vieilley|vieilley|47.343887837838|6.0820381081081|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9130|25613|25340|Viéthorey|viethorey|47.419892803738|6.4208146728972|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9131|25614|25600|Vieux-Charmont|vieux charmont|47.523761935484|6.844645483871|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9132|25615|25310|Villars-lès-Blamont|villars les blamont|47.368010581395|6.8707427906977|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9133|25616|25410|Villars-Saint-Georges|villars saint georges|47.124318913043|5.8277282608696|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9134|25617|25190|Villars-sous-Dampjoux|villars sous dampjoux|47.359696195652|6.7520535869565|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9135|25618|25150|Villars-sous-Écot|villars sous ecot|47.419045555556|6.7004932407407|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9136|25619|25240|Les Villedieu|les villedieu|46.721197092199|6.2677309219858|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9137|25620|25650|Ville-du-Pont|ville du pont|47.006793945578|6.5001706122449|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9138|25621|25270|Villeneuve-d'Amont|villeneuve d amont|46.937612876712|6.0263806849315|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9139|25622|25170|Villers-Buzon|villers buzon|47.228694693878|5.8532675510204|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9140|25623|25530|Villers-Chief|villers chief|47.22704593985|6.435904962406|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9141|25624|25640|Villers-Grélot|villers grelot|47.3596928125|6.234298125|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9142|25625|25510|Villers-la-Combe|villers la combe|47.238111782178|6.4616947524752|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9143|25626|25110|Villers-Saint-Martin|villers saint martin|47.342791267606|6.4008153521127|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9144|25627|25270|Villers-sous-Chalamont|villers sous chalamont|46.8947165625|6.0487520833333|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9145|25628|25620|Villers-sous-Montrond|villers sous montrond|47.151763402062|6.0877004123711|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9146|25629|25110|Voillans|voillans|47.391159596774|6.414535|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9147|25630|25580|Voires|voires|47.100515696203|6.2615892405063|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9148|25631|25320|Vorges-les-Pins|vorges les pins|47.1527406|5.9281218|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9149|25632|25420|Voujeaucourt|voujeaucourt|47.474553125|6.7784621875|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9150|25633|25840|Vuillafans|vuillafans|47.066652336449|6.2193871962617|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9151|25634|25300|Vuillecin|vuillecin|46.949423802817|6.3380743661972|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9152|25635|25430|Vyt-lès-Belvoir|vyt les belvoir|47.3472025|6.623530375|24|25|Doubs|doubs|8|27|Bourgogne-Franche-Comté|bourgogne franche comte
9153|26001|26150|Solaure en Diois|solaure en diois|44.710347195767|5.3848694179894|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9154|26002|26140|Albon|albon|45.238390367647|4.8708656617647|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9155|26003|26770|Aleyrac|aleyrac|44.497687254902|4.9446543137255|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9156|26004|26300|Alixan|alixan|44.97961|5.0107287878788|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9157|26005|26780|Allan|allan|44.487998275862|4.7947047413793|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9158|26006|26400|Allex|allex|44.780049014084|4.9147852112676|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9159|26007|26800|Ambonil|ambonil|44.7925375|4.9102797222222|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9160|26008|26200|Ancône|ancone|44.578947586207|4.7227427586207|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9161|26009|26140|Andancette|andancette|45.249683043478|4.8109626086957|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9162|26010|26140|Anneyron|anneyron|45.256866081081|4.8996885810811|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9163|26011|26400|Aouste-sur-Sye|aouste sur sye|44.706892151163|5.0597426162791|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
9164|26012|26470|Arnayon|arnayon|44.493440093458|5.3135072897196|25|26|Drôme|drome|16|84|Auvergne-Rhône-Alpes|auvergne rhone alpes
